XDATA	YDATA	
2.292141572	0.4438
2.292741452	0.4375
2.293341332	0.4487
2.293941212	0.4625
2.294541092	0.4587
2.295140972	0.4888
2.295740852	0.5
2.296340732	0.48
2.296940612	0.4637
2.297540492	0.4425
2.298140372	0.4113
2.298740252	0.4088
2.299340132	0.4438
2.299940012	0.45
2.300539892	0.4875
2.301139772	0.4825
2.301739652	0.4625
2.302339532	0.4088
2.302939412	0.4025
2.303539292	0.4175
2.304139172	0.4425
2.304739052	0.4713
2.305338932	0.4913
2.305938812	0.4537
2.306538692	0.4188
2.307138572	0.395
2.307738452	0.39
2.308338332	0.415
2.308938212	0.4763
2.309538092	0.49
2.310137972	0.4725
2.310737852	0.4463
2.311337732	0.4238
2.311937612	0.4238
2.312537493	0.44
2.313137373	0.445
2.313737253	0.4662
2.314337133	0.4925
2.314937013	0.4963
2.315536893	0.4888
2.316136773	0.4487
2.316736653	0.45
2.317336533	0.4463
2.317936413	0.4763
2.318536293	0.4925
2.319136173	0.54
2.319736053	0.5288
2.320335933	0.5112
2.320935813	0.4363
2.321535693	0.4288
2.322135573	0.44
2.322735453	0.485
2.323335333	0.4775
2.323935213	0.4863
2.324535093	0.4738
2.325134973	0.4625
2.325734853	0.4487
2.326334733	0.4537
2.326934613	0.4587
2.327534493	0.4688
2.328134373	0.5025
2.328734253	0.5025
2.329334133	0.4738
2.329934013	0.4413
2.330533893	0.4288
2.331133773	0.44
2.331733653	0.4637
2.332333533	0.485
2.332933413	0.5075
2.333533293	0.5138
2.334133173	0.4813
2.334733053	0.445
2.335332933	0.4338
2.335932813	0.4537
2.336532693	0.4913
2.337132573	0.5225
2.337732454	0.5075
2.338332334	0.4825
2.338932214	0.4338
2.339532094	0.4037
2.340131974	0.4088
2.340731854	0.4587
2.341331734	0.4988
2.341931614	0.4938
2.342531494	0.4725
2.343131374	0.4363
2.343731254	0.39
2.344331134	0.4037
2.344931014	0.43
2.345530894	0.4425
2.346130774	0.4625
2.346730654	0.4575
2.347330534	0.4163
2.347930414	0.355
2.348530294	0.3713
2.349130174	0.415
2.349730054	0.4525
2.350329934	0.4637
2.350929814	0.4925
2.351529694	0.495
2.352129574	0.4713
2.352729454	0.4263
2.353329334	0.4113
2.353929214	0.4425
2.354529094	0.4975
2.355128974	0.5363
2.355728854	0.5275
2.356328734	0.4975
2.356928614	0.4713
2.357528494	0.4675
2.358128374	0.4425
2.358728254	0.4988
2.359328134	0.515
2.359928014	0.5375
2.360527894	0.505
2.361127774	0.4625
2.361727654	0.44
2.362327534	0.4525
2.362927415	0.4863
2.363527295	0.5012
2.364127175	0.4875
2.364727055	0.4525
2.365326935	0.4512
2.365926815	0.435
2.366526695	0.4512
2.367126575	0.4375
2.367726455	0.4625
2.368326335	0.4688
2.368926215	0.49
2.369526095	0.4838
2.370125975	0.46
2.370725855	0.4213
2.371325735	0.4138
2.371925615	0.4363
2.372525495	0.45
2.373125375	0.465
2.373725255	0.4413
2.374325135	0.4325
2.374925015	0.415
2.375524895	0.45
2.376124775	0.4838
2.376724655	0.5038
2.377324535	0.4925
2.377924415	0.4725
2.378524295	0.4525
2.379124175	0.4388
2.379724055	0.4163
2.380323935	0.4288
2.380923815	0.45
2.381523695	0.4625
2.382123575	0.4763
2.382723455	0.465
2.383323335	0.4612
2.383923215	0.4313
2.384523095	0.41
2.385122975	0.4163
2.385722855	0.4863
2.386322735	0.5025
2.386922615	0.5313
2.387522496	0.4838
2.388122376	0.4275
2.388722256	0.3887
2.389322136	0.4063
2.389922016	0.44
2.390521896	0.4975
2.391121776	0.5238
2.391721656	0.4963
2.392321536	0.46
2.392921416	0.425
2.393521296	0.4325
2.394121176	0.46
2.394721056	0.4838
2.395320936	0.48
2.395920816	0.4612
2.396520696	0.4463
2.397120576	0.4425
2.397720456	0.4537
2.398320336	0.4325
2.398920216	0.4388
2.399520096	0.4725
2.400119976	0.5012
2.400719856	0.4913
2.401319736	0.4675
2.401919616	0.4463
2.402519496	0.4375
2.403119376	0.4512
2.403719256	0.4788
2.404319136	0.5025
2.404919016	0.5112
2.405518896	0.5038
2.406118776	0.4562
2.406718656	0.4238
2.407318536	0.435
2.407918416	0.4537
2.408518296	0.4825
2.409118176	0.5025
2.409718056	0.4963
2.410317936	0.4713
2.410917816	0.4625
2.411517696	0.435
2.412117576	0.4288
2.412717457	0.4512
2.413317337	0.4888
2.413917217	0.4788
2.414517097	0.4425
2.415116977	0.4375
2.415716857	0.4313
2.416316737	0.43
2.416916617	0.45
2.417516497	0.4713
2.418116377	0.475
2.418716257	0.48
2.419316137	0.4537
2.419916017	0.405
2.420515897	0.43
2.421115777	0.455
2.421715657	0.45
2.422315537	0.4413
2.422915417	0.4587
2.423515297	0.4388
2.424115177	0.4375
2.424715057	0.4375
2.425314937	0.4125
2.425914817	0.4375
2.426514697	0.4863
2.427114577	0.4988
2.427714457	0.4825
2.428314337	0.46
2.428914217	0.4338
2.429514097	0.4325
2.430113977	0.445
2.430713857	0.4775
2.431313737	0.4888
2.431913617	0.4888
2.432513497	0.4537
2.433113377	0.4325
2.433713257	0.4438
2.434313137	0.4713
2.434913017	0.5012
2.435512897	0.525
2.436112777	0.5
2.436712657	0.47
2.437312537	0.4438
2.437912418	0.435
2.438512298	0.4413
2.439112178	0.4625
2.439712058	0.48
2.440311938	0.5075
2.440911818	0.5
2.441511698	0.48
2.442111578	0.4537
2.442711458	0.4463
2.443311338	0.4475
2.443911218	0.4775
2.444511098	0.4988
2.445110978	0.4738
2.445710858	0.4413
2.446310738	0.445
2.446910618	0.455
2.447510498	0.4575
2.448110378	0.465
2.448710258	0.4825
2.449310138	0.4738
2.449910018	0.4612
2.450509898	0.4463
2.451109778	0.42
2.451709658	0.4075
2.452309538	0.4487
2.452909418	0.4813
2.453509298	0.4988
2.454109178	0.5012
2.454709058	0.4775
2.455308938	0.415
2.455908818	0.3887
2.456508698	0.4313
2.457108578	0.4688
2.457708458	0.5038
2.458308338	0.5012
2.458908218	0.4675
2.459508098	0.4425
2.460107978	0.4425
2.460707858	0.4325
2.461307738	0.4512
2.461907618	0.4475
2.462507499	0.4625
2.463107379	0.4637
2.463707259	0.475
2.464307139	0.445
2.464907019	0.4163
2.465506899	0.4288
2.466106779	0.4375
2.466706659	0.4662
2.467306539	0.4662
2.467906419	0.4775
2.468506299	0.4213
2.469106179	0.3925
2.469706059	0.4263
2.470305939	0.4738
2.470905819	0.4913
2.471505699	0.5162
2.472105579	0.4813
2.472705459	0.4512
2.473305339	0.4363
2.473905219	0.435
2.474505099	0.4688
2.475104979	0.4612
2.475704859	0.4788
2.476304739	0.4988
2.476904619	0.5212
2.477504499	0.5012
2.478104379	0.4788
2.478704259	0.46
2.479304139	0.4637
2.479904019	0.4925
2.480503899	0.5125
2.481103779	0.5175
2.481703659	0.4825
2.482303539	0.4475
2.482903419	0.4188
2.483503299	0.4575
2.484103179	0.48
2.484703059	0.5288
2.485302939	0.4963
2.485902819	0.4625
2.486502699	0.4138
2.487102579	0.4138
2.48770246	0.4163
2.48830234	0.4338
2.48890222	0.4475
2.4895021	0.4525
2.49010198	0.4587
2.49070186	0.4338
2.49130174	0.4338
2.49190162	0.4
2.4925015	0.4012
2.49310138	0.4025
2.49370126	0.4612
2.49430114	0.4838
2.49490102	0.5062
2.4955009	0.465
2.49610078	0.4075
2.49670066	0.3987
2.49730054	0.4388
2.49790042	0.48
2.4985003	0.4875
2.49910018	0.4725
2.49970006	0.4338
2.50029994	0.44
2.50089982	0.4512
2.5014997	0.465
2.50209958	0.48
2.50269946	0.4938
2.50329934	0.4738
2.50389922	0.4463
2.5044991	0.4713
2.50509898	0.455
2.50569886	0.49
2.50629874	0.475
2.50689862	0.485
2.5074985	0.4988
2.50809838	0.515
2.50869826	0.4788
2.50929814	0.4587
2.50989802	0.45
2.5104979	0.465
2.51109778	0.4775
2.51169766	0.4863
2.51229754	0.4875
2.512897421	0.4963
2.513497301	0.5062
2.514097181	0.4738
2.514697061	0.4475
2.515296941	0.455
2.515896821	0.4637
2.516496701	0.4525
2.517096581	0.4537
2.517696461	0.4688
2.518296341	0.4788
2.518896221	0.47
2.519496101	0.4475
2.520095981	0.4338
2.520695861	0.44
2.521295741	0.4413
2.521895621	0.4463
2.522495501	0.46
2.523095381	0.4562
2.523695261	0.4587
2.524295141	0.4463
2.524895021	0.4088
2.525494901	0.4037
2.526094781	0.4275
2.526694661	0.4263
2.527294541	0.4438
2.527894421	0.485
2.528494301	0.5075
2.529094181	0.45
2.529694061	0.4138
2.530293941	0.415
2.530893821	0.4375
2.531493701	0.4713
2.532093581	0.515
2.532693461	0.51
2.533293341	0.4625
2.533893221	0.4425
2.534493101	0.4263
2.535092981	0.4275
2.535692861	0.47
2.536292741	0.49
2.536892621	0.4963
2.537492501	0.4838
2.538092382	0.475
2.538692262	0.4438
2.539292142	0.4313
2.539892022	0.405
2.540491902	0.4225
2.541091782	0.455
2.541691662	0.5025
2.542291542	0.4988
2.542891422	0.4713
2.543491302	0.4413
2.544091182	0.4288
2.544691062	0.4413
2.545290942	0.4675
2.545890822	0.5075
2.546490702	0.52
2.547090582	0.5062
2.547690462	0.47
2.548290342	0.4375
2.548890222	0.4325
2.549490102	0.4625
2.550089982	0.4988
2.550689862	0.5025
2.551289742	0.4775
2.551889622	0.4587
2.552489502	0.4425
2.553089382	0.435
2.553689262	0.43
2.554289142	0.4525
2.554889022	0.46
2.555488902	0.4788
2.556088782	0.475
2.556688662	0.4813
2.557288542	0.4637
2.557888422	0.4363
2.558488302	0.4075
2.559088182	0.4163
2.559688062	0.4375
2.560287942	0.4775
2.560887822	0.48
2.561487702	0.4625
2.562087582	0.4475
2.562687463	0.4463
2.563287343	0.4512
2.563887223	0.4313
2.564487103	0.4438
2.565086983	0.4662
2.565686863	0.4725
2.566286743	0.475
2.566886623	0.465
2.567486503	0.4313
2.568086383	0.4288
2.568686263	0.4525
2.569286143	0.4763
2.569886023	0.49
2.570485903	0.475
2.571085783	0.475
2.571685663	0.4575
2.572285543	0.4763
2.572885423	0.4963
2.573485303	0.4913
2.574085183	0.475
2.574685063	0.4612
2.575284943	0.4688
2.575884823	0.485
2.576484703	0.4938
2.577084583	0.46
2.577684463	0.445
2.578284343	0.4463
2.578884223	0.475
2.579484103	0.4913
2.580083983	0.5138
2.580683863	0.5075
2.581283743	0.4913
2.581883623	0.45
2.582483503	0.4487
2.583083383	0.4438
2.583683263	0.4413
2.584283143	0.4425
2.584883023	0.44
2.585482903	0.455
2.586082783	0.4612
2.586682663	0.4625
2.587282543	0.4338
2.587882424	0.4113
2.588482304	0.3987
2.589082184	0.405
2.589682064	0.4338
2.590281944	0.46
2.590881824	0.4725
2.591481704	0.4575
2.592081584	0.4288
2.592681464	0.3987
2.593281344	0.4037
2.593881224	0.4388
2.594481104	0.4925
2.595080984	0.515
2.595680864	0.4975
2.596280744	0.4738
2.596880624	0.4713
2.597480504	0.4625
2.598080384	0.4562
2.598680264	0.4587
2.599280144	0.4875
2.599880024	0.5188
2.600479904	0.5212
2.601079784	0.5212
2.601679664	0.4713
2.602279544	0.43
2.602879424	0.4438
2.603479304	0.485
2.604079184	0.52
2.604679064	0.5212
2.605278944	0.4963
2.605878824	0.45
2.606478704	0.4163
2.607078584	0.4113
2.607678464	0.4363
2.608278344	0.46
2.608878224	0.5
2.609478104	0.5038
2.610077984	0.49
2.610677864	0.4562
2.611277744	0.4338
2.611877624	0.4037
2.612477504	0.4425
2.613077385	0.4713
2.613677265	0.4825
2.614277145	0.4688
2.614877025	0.4375
2.615476905	0.41
2.616076785	0.4288
2.616676665	0.4675
2.617276545	0.4512
2.617876425	0.4512
2.618476305	0.4512
2.619076185	0.4438
2.619676065	0.4138
2.620275945	0.4275
2.620875825	0.4537
2.621475705	0.4788
2.622075585	0.48
2.622675465	0.4675
2.623275345	0.4438
2.623875225	0.4388
2.624475105	0.445
2.625074985	0.4525
2.625674865	0.48
2.626274745	0.475
2.626874625	0.47
2.627474505	0.465
2.628074385	0.45
2.628674265	0.44
2.629274145	0.4463
2.629874025	0.47
2.630473905	0.4975
2.631073785	0.5062
2.631673665	0.4988
2.632273545	0.47
2.632873425	0.4313
2.633473305	0.4487
2.634073185	0.455
2.634673065	0.4788
2.635272945	0.4738
2.635872825	0.475
2.636472705	0.4525
2.637072585	0.445
2.637672466	0.4388
2.638272346	0.4662
2.638872226	0.4838
2.639472106	0.4888
2.640071986	0.4888
2.640671866	0.4825
2.641271746	0.48
2.641871626	0.4612
2.642471506	0.4475
2.643071386	0.4438
2.643671266	0.455
2.644271146	0.4637
2.644871026	0.4875
2.645470906	0.5038
2.646070786	0.4975
2.646670666	0.4775
2.647270546	0.4662
2.647870426	0.4637
2.648470306	0.4512
2.649070186	0.4713
2.649670066	0.4825
2.650269946	0.4813
2.650869826	0.465
2.651469706	0.4612
2.652069586	0.4388
2.652669466	0.4375
2.653269346	0.4587
2.653869226	0.4863
2.654469106	0.4637
2.655068986	0.4363
2.655668866	0.435
2.656268746	0.4338
2.656868626	0.4425
2.657468506	0.4637
2.658068386	0.47
2.658668266	0.465
2.659268146	0.4788
2.659868026	0.4688
2.660467906	0.4463
2.661067786	0.4075
2.661667666	0.4238
2.662267546	0.4425
2.662867427	0.47
2.663467307	0.4938
2.664067187	0.5088
2.664667067	0.4825
2.665266947	0.4562
2.665866827	0.43
2.666466707	0.4375
2.667066587	0.45
2.667666467	0.4875
2.668266347	0.5175
2.668866227	0.5
2.669466107	0.4662
2.670065987	0.435
2.670665867	0.4438
2.671265747	0.45
2.671865627	0.5038
2.672465507	0.4975
2.673065387	0.5038
2.673665267	0.4662
2.674265147	0.4637
2.674865027	0.4587
2.675464907	0.4575
2.676064787	0.4625
2.676664667	0.4675
2.677264547	0.4875
2.677864427	0.4763
2.678464307	0.47
2.679064187	0.4238
2.679664067	0.41
2.680263947	0.415
2.680863827	0.4662
2.681463707	0.4763
2.682063587	0.4863
2.682663467	0.4525
2.683263347	0.4338
2.683863227	0.4263
2.684463107	0.4388
2.685062987	0.4475
2.685662867	0.46
2.686262747	0.4463
2.686862627	0.4388
2.687462507	0.45
2.688062388	0.4587
2.688662268	0.4763
2.689262148	0.4675
2.689862028	0.4675
2.690461908	0.4763
2.691061788	0.4913
2.691661668	0.475
2.692261548	0.4713
2.692861428	0.445
2.693461308	0.4375
2.694061188	0.4537
2.694661068	0.4863
2.695260948	0.5175
2.695860828	0.5338
2.696460708	0.4975
2.697060588	0.4487
2.697660468	0.44
2.698260348	0.4512
2.698860228	0.485
2.699460108	0.5238
2.700059988	0.52
2.700659868	0.5012
2.701259748	0.4688
2.701859628	0.44
2.702459508	0.4313
2.703059388	0.4512
2.703659268	0.465
2.704259148	0.45
2.704859028	0.4575
2.705458908	0.47
2.706058788	0.4625
2.706658668	0.4388
2.707258548	0.4225
2.707858428	0.415
2.708458308	0.4238
2.709058188	0.4363
2.709658068	0.4425
2.710257948	0.4388
2.710857828	0.4275
2.711457708	0.4025
2.712057588	0.3975
2.712657469	0.4175
2.713257349	0.4562
2.713857229	0.4863
2.714457109	0.49
2.715056989	0.46
2.715656869	0.4512
2.716256749	0.445
2.716856629	0.4637
2.717456509	0.4688
2.718056389	0.5175
2.718656269	0.5188
2.719256149	0.5075
2.719856029	0.4988
2.720455909	0.4838
2.721055789	0.4562
2.721655669	0.485
2.722255549	0.5062
2.722855429	0.5112
2.723455309	0.5075
2.724055189	0.4988
2.724655069	0.4838
2.725254949	0.4938
2.725854829	0.4938
2.726454709	0.4688
2.727054589	0.4688
2.727654469	0.4562
2.728254349	0.4525
2.728854229	0.45
2.729454109	0.4512
2.730053989	0.4325
2.730653869	0.4363
2.731253749	0.4587
2.731853629	0.475
2.732453509	0.4662
2.733053389	0.4713
2.733653269	0.4512
2.734253149	0.4213
2.734853029	0.4225
2.735452909	0.4537
2.736052789	0.4713
2.736652669	0.4838
2.737252549	0.4738
2.73785243	0.4413
2.73845231	0.4363
2.73905219	0.4487
2.73965207	0.465
2.74025195	0.4763
2.74085183	0.4888
2.74145171	0.475
2.74205159	0.4662
2.74265147	0.4475
2.74325135	0.4375
2.74385123	0.4388
2.74445111	0.4575
2.74505099	0.46
2.74565087	0.46
2.74625075	0.4612
2.74685063	0.445
2.74745051	0.4313
2.74805039	0.4625
2.74865027	0.4637
2.74925015	0.4537
2.74985003	0.475
2.75044991	0.4688
2.75104979	0.4788
2.75164967	0.4813
2.75224955	0.4738
2.75284943	0.4487
2.75344931	0.455
2.75404919	0.4875
2.75464907	0.5038
2.75524895	0.5062
2.75584883	0.4863
2.75644871	0.47
2.75704859	0.4713
2.75764847	0.4825
2.75824835	0.4713
2.75884823	0.49
2.75944811	0.4825
2.76004799	0.4575
2.76064787	0.4463
2.76124775	0.445
2.76184763	0.4562
2.76244751	0.4675
2.763047391	0.4662
2.763647271	0.45
2.764247151	0.445
2.764847031	0.4575
2.765446911	0.455
2.766046791	0.4388
2.766646671	0.4612
2.767246551	0.4637
2.767846431	0.4637
2.768446311	0.4587
2.769046191	0.4487
2.769646071	0.4587
2.770245951	0.4838
2.770845831	0.4788
2.771445711	0.4562
2.772045591	0.4463
2.772645471	0.4537
2.773245351	0.4487
2.773845231	0.46
2.774445111	0.4725
2.775044991	0.475
2.775644871	0.47
2.776244751	0.455
2.776844631	0.4388
2.777444511	0.4575
2.778044391	0.4725
2.778644271	0.4637
2.779244151	0.46
2.779844031	0.4562
2.780443911	0.4512
2.781043791	0.4263
2.781643671	0.3975
2.782243551	0.3887
2.782843431	0.4225
2.783443311	0.4587
2.784043191	0.4975
2.784643071	0.5062
2.785242951	0.4838
2.785842831	0.4587
2.786442711	0.4413
2.787042591	0.4575
2.787642472	0.4775
2.788242352	0.5162
2.788842232	0.5112
2.789442112	0.5
2.790041992	0.48
2.790641872	0.4825
2.791241752	0.4838
2.791841632	0.4963
2.792441512	0.495
2.793041392	0.4938
2.793641272	0.505
2.794241152	0.4963
2.794841032	0.4713
2.795440912	0.4612
2.796040792	0.4463
2.796640672	0.4487
2.797240552	0.4675
2.797840432	0.4688
2.798440312	0.4713
2.799040192	0.4813
2.799640072	0.4475
2.800239952	0.4163
2.800839832	0.4075
2.801439712	0.4325
2.802039592	0.4525
2.802639472	0.4675
2.803239352	0.4725
2.803839232	0.43
2.804439112	0.415
2.805038992	0.4075
2.805638872	0.4113
2.806238752	0.4425
2.806838632	0.4788
2.807438512	0.445
2.808038392	0.4125
2.808638272	0.4075
2.809238152	0.41
2.809838032	0.4363
2.810437912	0.4575
2.811037792	0.4688
2.811637672	0.4575
2.812237552	0.4688
2.812837433	0.4475
2.813437313	0.4213
2.814037193	0.425
2.814637073	0.455
2.815236953	0.465
2.815836833	0.475
2.816436713	0.4913
2.817036593	0.4825
2.817636473	0.4625
2.818236353	0.45
2.818836233	0.45
2.819436113	0.4675
2.820035993	0.4813
2.820635873	0.49
2.821235753	0.4938
2.821835633	0.4775
2.822435513	0.4875
2.823035393	0.4925
2.823635273	0.48
2.824235153	0.45
2.824835033	0.465
2.825434913	0.4675
2.826034793	0.4925
2.826634673	0.5
2.827234553	0.4863
2.827834433	0.4525
2.828434313	0.4587
2.829034193	0.4688
2.829634073	0.475
2.830233953	0.4438
2.830833833	0.4338
2.831433713	0.4363
2.832033593	0.4325
2.832633473	0.4438
2.833233353	0.43
2.833833233	0.4075
2.834433113	0.4063
2.835032993	0.4338
2.835632873	0.4575
2.836232753	0.475
2.836832633	0.4463
2.837432513	0.4263
2.838032394	0.4225
2.838632274	0.4475
2.839232154	0.465
2.839832034	0.4813
2.840431914	0.4662
2.841031794	0.4525
2.841631674	0.4425
2.842231554	0.4438
2.842831434	0.4688
2.843431314	0.5
2.844031194	0.5038
2.844631074	0.4938
2.845230954	0.4825
2.845830834	0.4775
2.846430714	0.46
2.847030594	0.445
2.847630474	0.4562
2.848230354	0.4775
2.848830234	0.4863
2.849430114	0.48
2.850029994	0.445
2.850629874	0.43
2.851229754	0.4475
2.851829634	0.4562
2.852429514	0.48
2.853029394	0.49
2.853629274	0.4888
2.854229154	0.4537
2.854829034	0.4375
2.855428914	0.4325
2.856028794	0.4463
2.856628674	0.4662
2.857228554	0.4963
2.857828434	0.4875
2.858428314	0.46
2.859028194	0.4475
2.859628074	0.455
2.860227954	0.4537
2.860827834	0.4313
2.861427714	0.4475
2.862027594	0.4675
2.862627475	0.4825
2.863227355	0.475
2.863827235	0.4537
2.864427115	0.4475
2.865026995	0.4512
2.865626875	0.465
2.866226755	0.485
2.866826635	0.4888
2.867426515	0.4637
2.868026395	0.4375
2.868626275	0.435
2.869226155	0.4487
2.869826035	0.4487
2.870425915	0.4487
2.871025795	0.45
2.871625675	0.4438
2.872225555	0.4388
2.872825435	0.4388
2.873425315	0.4425
2.874025195	0.425
2.874625075	0.4225
2.875224955	0.45
2.875824835	0.4738
2.876424715	0.4775
2.877024595	0.46
2.877624475	0.4512
2.878224355	0.4512
2.878824235	0.455
2.879424115	0.4688
2.880023995	0.4725
2.880623875	0.4413
2.881223755	0.4363
2.881823635	0.4662
2.882423515	0.4713
2.883023395	0.4738
2.883623275	0.4487
2.884223155	0.4363
2.884823035	0.4525
2.885422915	0.4713
2.886022795	0.4888
2.886622675	0.495
2.887222555	0.4863
2.887822436	0.4825
2.888422316	0.4938
2.889022196	0.4738
2.889622076	0.4562
2.890221956	0.4487
2.890821836	0.4587
2.891421716	0.4575
2.892021596	0.5
2.892621476	0.51
2.893221356	0.4913
2.893821236	0.455
2.894421116	0.4438
2.895020996	0.4388
2.895620876	0.4688
2.896220756	0.5038
2.896820636	0.4813
2.897420516	0.455
2.898020396	0.4125
2.898620276	0.4213
2.899220156	0.4325
2.899820036	0.4562
2.900419916	0.4637
2.901019796	0.47
2.901619676	0.4575
2.902219556	0.4525
2.902819436	0.425
2.903419316	0.4238
2.904019196	0.4125
2.904619076	0.4
2.905218956	0.4363
2.905818836	0.4587
2.906418716	0.4788
2.907018596	0.45
2.907618476	0.405
2.908218356	0.3962
2.908818236	0.4388
2.909418116	0.4775
2.910017996	0.5038
2.910617876	0.4963
2.911217756	0.4688
2.911817636	0.44
2.912417516	0.4425
2.913017397	0.4612
2.913617277	0.4813
2.914217157	0.515
2.914817037	0.505
2.915416917	0.4875
2.916016797	0.465
2.916616677	0.445
2.917216557	0.4263
2.917816437	0.4487
2.918416317	0.4713
2.919016197	0.5012
2.919616077	0.4813
2.920215957	0.445
2.920815837	0.4113
2.921415717	0.4213
2.922015597	0.4562
2.922615477	0.465
2.923215357	0.485
2.923815237	0.4875
2.924415117	0.4625
2.925014997	0.4325
2.925614877	0.4338
2.926214757	0.4463
2.926814637	0.4575
2.927414517	0.475
2.928014397	0.4637
2.928614277	0.4363
2.929214157	0.4313
2.929814037	0.425
2.930413917	0.445
2.931013797	0.4637
2.931613677	0.4788
2.932213557	0.465
2.932813437	0.4475
2.933413317	0.425
2.934013197	0.4113
2.934613077	0.4063
2.935212957	0.4313
2.935812837	0.47
2.936412717	0.4888
2.937012597	0.4975
2.937612478	0.4788
2.938212358	0.435
2.938812238	0.41
2.939412118	0.4487
2.940011998	0.4612
2.940611878	0.4725
2.941211758	0.4788
2.941811638	0.4988
2.942411518	0.4688
2.943011398	0.44
2.943611278	0.4612
2.944211158	0.4838
2.944811038	0.485
2.945410918	0.4763
2.946010798	0.4763
2.946610678	0.4688
2.947210558	0.4763
2.947810438	0.455
2.948410318	0.43
2.949010198	0.43
2.949610078	0.465
2.950209958	0.5
2.950809838	0.5138
2.951409718	0.4662
2.952009598	0.4125
2.952609478	0.4125
2.953209358	0.4225
2.953809238	0.4575
2.954409118	0.4825
2.955008998	0.4788
2.955608878	0.4425
2.956208758	0.435
2.956808638	0.4275
2.957408518	0.455
2.958008398	0.4688
2.958608278	0.4625
2.959208158	0.45
2.959808038	0.4625
2.960407918	0.47
2.961007798	0.455
2.961607678	0.4512
2.962207558	0.45
2.962807439	0.4763
2.963407319	0.49
2.964007199	0.5088
2.964607079	0.4838
2.965206959	0.4637
2.965806839	0.45
2.966406719	0.4575
2.967006599	0.465
2.967606479	0.485
2.968206359	0.505
2.968806239	0.4988
2.969406119	0.4537
2.970005999	0.4363
2.970605879	0.4125
2.971205759	0.4225
2.971805639	0.4425
2.972405519	0.4625
2.973005399	0.4925
2.973605279	0.4637
2.974205159	0.435
2.974805039	0.4163
2.975404919	0.4238
2.976004799	0.44
2.976604679	0.46
2.977204559	0.4587
2.977804439	0.4587
2.978404319	0.465
2.979004199	0.4575
2.979604079	0.4675
2.980203959	0.4738
2.980803839	0.48
2.981403719	0.475
2.982003599	0.4662
2.982603479	0.4587
2.983203359	0.4463
2.983803239	0.4463
2.984403119	0.4388
2.985002999	0.4562
2.985602879	0.4825
2.986202759	0.4763
2.986802639	0.4587
2.987402519	0.445
2.9880024	0.4213
2.98860228	0.4275
2.98920216	0.4375
2.98980204	0.4562
2.99040192	0.4675
2.9910018	0.4738
2.99160168	0.43
2.99220156	0.4125
2.99280144	0.4037
2.99340132	0.4375
2.9940012	0.4625
2.99460108	0.4925
2.99520096	0.4863
2.99580084	0.47
2.99640072	0.4425
2.9970006	0.4325
2.99760048	0.4463
2.99820036	0.4725
2.99880024	0.4913
2.99940012	0.4813
3	0.4713
3.00059988	0.4587
3.00119976	0.45
3.00179964	0.4612
3.00239952	0.465
3.0029994	0.4575
3.00359928	0.46
3.00419916	0.4775
3.00479904	0.4738
3.00539892	0.4637
3.0059988	0.4662
3.00659868	0.4675
3.00719856	0.4612
3.00779844	0.4413
3.00839832	0.445
3.0089982	0.4637
3.00959808	0.495
3.01019796	0.475
3.01079784	0.4487
3.01139772	0.4425
3.0119976	0.4587
3.012597481	0.4713
3.013197361	0.4662
3.013797241	0.465
3.014397121	0.4688
3.014997001	0.475
3.015596881	0.4775
3.016196761	0.4587
3.016796641	0.45
3.017396521	0.4575
3.017996401	0.425
3.018596281	0.4025
3.019196161	0.4325
3.019796041	0.465
3.020395921	0.4662
3.020995801	0.4637
3.021595681	0.4225
3.022195561	0.4
3.022795441	0.4
3.023395321	0.4113
3.023995201	0.4413
3.024595081	0.47
3.025194961	0.4688
3.025794841	0.4463
3.026394721	0.4338
3.026994601	0.4088
3.027594481	0.4188
3.028194361	0.45
3.028794241	0.4725
3.029394121	0.47
3.029994001	0.4863
3.030593881	0.4825
3.031193761	0.495
3.031793641	0.4838
3.032393521	0.4825
3.032993401	0.4775
3.033593281	0.4825
3.034193161	0.4925
3.034793041	0.5075
3.035392921	0.4838
3.035992801	0.4575
3.036592681	0.4512
3.037192561	0.4675
3.037792442	0.4888
3.038392322	0.495
3.038992202	0.4913
3.039592082	0.45
3.040191962	0.4475
3.040791842	0.4525
3.041391722	0.4725
3.041991602	0.4725
3.042591482	0.4838
3.043191362	0.4763
3.043791242	0.4313
3.044391122	0.4213
3.044991002	0.4213
3.045590882	0.43
3.046190762	0.4675
3.046790642	0.4838
3.047390522	0.4625
3.047990402	0.4438
3.048590282	0.4213
3.049190162	0.3937
3.049790042	0.3887
3.050389922	0.4463
3.050989802	0.4888
3.051589682	0.485
3.052189562	0.465
3.052789442	0.4238
3.053389322	0.3725
3.053989202	0.3738
3.054589082	0.4263
3.055188962	0.4813
3.055788842	0.505
3.056388722	0.4838
3.056988602	0.4425
3.057588482	0.4075
3.058188362	0.3975
3.058788242	0.4325
3.059388122	0.4512
3.059988002	0.4863
3.060587882	0.5238
3.061187762	0.5038
3.061787642	0.4475
3.062387522	0.3987
3.062987403	0.3875
3.063587283	0.4512
3.064187163	0.525
3.064787043	0.5575
3.065386923	0.54
3.065986803	0.4688
3.066586683	0.4063
3.067186563	0.4012
3.067786443	0.4463
3.068386323	0.5175
3.068986203	0.555
3.069586083	0.5413
3.070185963	0.5
3.070785843	0.4413
3.071385723	0.385
